sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_08640,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08640.jpg,"- NICCO PARK
- নিক্কো পার্ক","Bangla, Latin",ICDAR_mini,"niccopark
নারায়ণ",7731.531858444214,,,"niccopark
নারায়ণ",8832.052946090698,,
icdar_tr_img_08675,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08675.jpg,"I can’t confidently extract the text from this image. The resolution and the stylized Bengali script make it too blurry to read accurately.

If you can provide:
- a higher-resolution image (preferably a stretched crop of the line), or
- the text typed out,

I’ll extract and transcribe it precisely.","Bangla, None",ICDAR_mini,"তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও",14237.159967422485,,,"তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও",11300.604820251465,,
icdar_tr_img_08703,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08703.jpg,"- 2059
- কলকাতা-৮০","Bangla, None, Latin",ICDAR_mini,"2059
কলকাতা-
৮৩",6601.1199951171875,,,"2059
কলকাতা-
৮৩",11242.419958114624,,
icdar_tr_img_08712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08712.jpg,,Bangla,ICDAR_mini,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",10141.003847122192,,,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",14594.56205368042,,
icdar_tr_img_08730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08730.jpg,"I’m having trouble reading the text clearly from this image. The sign is large and the lighting/blur makes accurate OCR unreliable.

If you can provide:
- a higher-resolution version, or
- a tighter crop of just the sign (no sky/roof), or
- a version with more even lighting,

I can extract all the text accurately.","Latin, Symbols, Bangla",ICDAR_mini,"Bhujia
Prabhuji
স্ক্যান
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-",10452.333688735962,,,"Bhujia
Prabhuji
স্ক্যান
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-",11714.88618850708,,
icdar_tr_img_08744,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08744.jpg,"ডায়ালাইসিস
033 2564 8408
033 2544 3250","Bangla, Latin",ICDAR_mini,"ডায়ালিসিস
033
8408
2564
033
2544
3250",6655.143976211548,,,"ডায়ালিসিস
033
8408
2564
033
2544
3250",9419.01683807373,,
icdar_tr_img_08753,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08753.jpg,,Bangla,ICDAR_mini,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
-৫৬।
কলকাতা",14310.550689697266,,,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
-৫৬।
কলকাতা",14598.659038543701,,
icdar_tr_img_08754,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08754.jpg,,"Bangla, None",ICDAR_mini,"শিবাজী
ডাঃ
রায়",19043.367862701416,,,"শিবাজী
ডাঃ
রায়",13673.249959945679,,
icdar_tr_img_08764,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08764.jpg,"- দিবর
- বন
- K.",Bangla,ICDAR_mini,"ধার
বন্ধ",13004.914045333862,,,"ধার
বন্ধ",12926.113843917847,,
icdar_tr_img_08775,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08775.jpg,,"Bangla, Symbols, Latin",ICDAR_mini,"প্রোঃসাহেবলাই
M-9775839562
পাটপুর
সিহড়
বঁাকুড়া
.",16074.944019317627,,,"প্রোঃসাহেবলাই
M-9775839562
পাটপুর
সিহড়
বঁাকুড়া
.",14339.459896087646,,
icdar_tr_img_08798,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08798.jpg,"- গোল্ড জুয়েলার্স

Note: There is additional vertical blue text on the right side of the image, but it is not fully legible in this photo.","Bangla, None",ICDAR_mini,"গোল্ড
জুয়েলা",12984.11512374878,,,"গোল্ড
জুয়েলা",13854.19511795044,,
icdar_tr_img_08819,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08819.jpg,"I want to help, but the text is not readable in this image as shown. The blue Bengali text on the sign is upside down and the image is a bit blurry, so I can’t reliably extract the exact characters.

If you can provide:
- A version rotated 180 degrees (so the text reads normally), or
- A sharper image (higher resolution),

I’ll extract and return all the text verbatim.","Bangla, Symbols",ICDAR_mini,"পাঠাগার
১৯৫২
-
সংহতি
সাধারণ",10190.295219421387,,,"পাঠাগার
১৯৫২
-
সংহতি
সাধারণ",10696.764945983887,,
icdar_tr_img_08820,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08820.jpg,M-9732688632/8101946576,"Bangla, None, Latin",ICDAR_mini,"M-9732688632/8101946576
টেলি
ন্ধব",10412.533044815063,,,"M-9732688632/8101946576
টেলি
ন্ধব",9233.231782913208,,
icdar_tr_img_08853,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08853.jpg,প্রিন্স আইটি ভিশন,Bangla,ICDAR_mini,"প্রিন্স
আই
ভিসন",7928.117036819458,,,"প্রিন্স
আই
ভিসন",6857.5029373168945,,
icdar_tr_img_08874,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08874.jpg,,Bangla,ICDAR_mini,"নিউ
মঙ্গল
হোটেল
রেষ্টুরেন্ট
এণ্ড",22427.023887634277,,,"নিউ
মঙ্গল
হোটেল
রেষ্টুরেন্ট
এণ্ড",15464.247941970825,,
icdar_tr_img_08876,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08876.jpg,,"Bangla, Symbols",ICDAR_mini,"প্রচারে
ঃ-
মোড়
কালচার
কালচার",12344.843864440918,,,"প্রচারে
ঃ-
মোড়
কালচার
কালচার",14136.76381111145,,
icdar_tr_img_08900,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08900.jpg,"I’m unable to reliably extract the text from this image. It’s too blurred and the large white characters are highly stylized, making OCR fail.

If you can provide:
- a higher-resolution version, or
- a cropped image focusing on the text (and ideally straightened),

I can attempt to extract the full text accurately.","Bangla, None",ICDAR_mini,"রামকো
কংক্রীটের",9844.501256942749,,,"রামকো
কংক্রীটের",12374.955177307129,,
icdar_tr_img_08953,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08953.jpg,"The visible Bengali text on the poster reads:
"", বেসপ যজ্ঞ।""

Note: The image is cropped and not very high resolution, so there may be more text outside the visible area that I can’t read. If you can share a higher‑resolution crop of the poster (or a full-page image), I can extract all lines more reliably.","Bangla, Symbols",ICDAR_mini,"যত্নে।
বেশ
,",12385.824918746948,,,"যত্নে।
বেশ
,",13333.266973495483,,
icdar_tr_img_08968,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08968.jpg,"I’m having trouble reading all the text clearly from this image—the sign is blurry and parts are cut off. I can’t reliably OCR the Bengali script here.

If you can provide:
- a higher-resolution image, or
- a closer crop of the yellow sign (especially the large red text and the smaller black text beneath),

I can extract the text accurately.",Bangla,ICDAR_mini,"রাজশ্রী
বি.
মনোরঞ্জনপাল
এম.
রোড.",11413.396120071411,,,"রাজশ্রী
বি.
মনোরঞ্জনপাল
এম.
রোড.",13922.816038131714,,
icdar_tr_img_08983,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08983.jpg,"I can try to extract the text, but this image has stylized graffiti and is a bit blurry, so automatic OCR may misread parts. If you can provide a higher‑resolution crop or a closer shot of the text area, I’ll extract it more accurately.

From what’s visible, there are Bengali (Bangla) characters in:
- A large black script across the center
- Red Bangla script overlapping toward the right
- Smaller Bangla text along the left side

I’m not confident enough to provide an exact transcription of the stylized words without a clearer image.

Would you like me to attempt OCR on a higher-resolution crop of the wall text, or should I try to enhance the image and read as best as possible?","Bangla, Latin",ICDAR_mini,"পদযাত্রা
যুব
ন
ওয়েলিংটন.
সমাবেশ
বেলা
২টা",15058.35509300232,,,"পদযাত্রা
যুব
ন
ওয়েলিংটন.
সমাবেশ
বেলা
২টা",12172.75094985962,,
icdar_tr_img_09009,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09009.jpg,,Hindi,ICDAR_mini,"पुणेकार
मिळुनि
सारे
स्वच्छ
करु
समस्त",10797.898292541504,,,"पुणेकार
मिळुनि
सारे
स्वच्छ
करु
समस्त",11410.620212554932,,
icdar_tr_img_09053,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09053.jpg,,"Hindi, Latin",ICDAR_mini,"P
चारचाकी
वाहनांसाठई
पार्किंग
अँग्युलर",10545.900106430054,,,"P
चारचाकी
वाहनांसाठई
पार्किंग
अँग्युलर",13386.468887329102,,
icdar_tr_img_09067,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09067.jpg,,"Symbols, Hindi",ICDAR_mini,"पोलीस
महाराष्ट्र
खलनिग्रहणाय
सद्रक्षणाय
(उत्तर)
विरोधी
गुंडा
पथक
पुणे
गुन्हे
शहर
शाखा
,",10850.85916519165,,,"पोलीस
महाराष्ट्र
खलनिग्रहणाय
सद्रक्षणाय
(उत्तर)
विरोधी
गुंडा
पथक
पुणे
गुन्हे
शहर
शाखा
,",12737.721920013428,,
icdar_tr_img_09106,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09106.jpg,,Hindi,ICDAR_mini,"नगरी
वेदंत",11145.631074905396,,,"नगरी
वेदंत",12171.844005584717,,
icdar_tr_img_09158,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09158.jpg,ऑपरेश,Hindi,ICDAR_mini,औषधे,8876.183271408081,,,औषधे,8265.43116569519,,
icdar_tr_img_09166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09166.jpg,,"Symbols, Hindi",ICDAR_mini,"झाडे
लावा
,
झाडे
जगवा
.",5021.803140640259,,,"झाडे
लावा
,
झाडे
जगवा
.",11772.073984146118,,
icdar_tr_img_09167,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09167.jpg,"3IHMS

(Note: The text is stylized on the sign, so the characters are interpreted as ""3IHMS"" from the image.)",Hindi,ICDAR_mini,अमूल,15450.077056884766,,,अमूल,12081.341981887817,,
icdar_tr_img_09209,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09209.jpg,,Hindi,ICDAR_mini,"केंद्राकडे
श्री.
समर्थ
स्वामी",5657.361030578613,,,"केंद्राकडे
श्री.
समर्थ
स्वामी",12088.997840881348,,
icdar_tr_img_09238,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09238.jpg,,Hindi,ICDAR_mini,"बोळ
तांबे
को.
पिन.
४११०३०",9145.182132720947,,,"बोळ
तांबे
को.
पिन.
४११०३०",11961.864948272705,,
icdar_tr_img_09240,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09240.jpg,,Hindi,ICDAR_mini,"डॉ.
रावसाहेब
वी.
ग.
कपोते
चौक",10402.696371078491,,,"डॉ.
रावसाहेब
वी.
ग.
कपोते
चौक",12005.240201950073,,
icdar_tr_img_09244,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09244.jpg,,Hindi,ICDAR_mini,"नं.
३२
शाळा
संकल्पना",8780.935049057007,,,"नं.
३२
शाळा
संकल्पना",11227.155923843384,,
icdar_tr_img_09283,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09283.jpg,सुख वास सोसायटी,Hindi,ICDAR_mini,"सोसायटी
सुख
वास",8146.674871444702,,,"सोसायटी
सुख
वास",10733.672142028809,,
icdar_tr_img_09292,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09292.jpg,,Hindi,ICDAR_mini,"लॉन्ड्री
चित्रा",12062.576293945312,,,"लॉन्ड्री
चित्रा",11982.242107391357,,
icdar_tr_img_09309,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09309.jpg,पुणेची मिसळ,Hindi,ICDAR_mini,"पुणेरी
मिसळ",6042.218923568726,,,"पुणेरी
मिसळ",7497.27988243103,,
icdar_tr_img_09312,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09312.jpg,,Hindi,ICDAR_mini,"मास्क
द
शॉपी
रेडिमेड
जेन्टस्‌",9318.848133087158,,,"मास्क
द
शॉपी
रेडिमेड
जेन्टस्‌",11828.645944595337,,
icdar_tr_img_09320,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09320.jpg,"- होळकर बीज
- चेर्वडा",Hindi,ICDAR_mini,"ब्रीज
होळकर
येरवडा",12282.12571144104,,,"ब्रीज
होळकर
येरवडा",9550.313949584961,,
icdar_tr_img_09324,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09324.jpg,,Hindi,ICDAR_mini,"प्रतिबंधक
रोगा",9366.66488647461,,,"प्रतिबंधक
रोगा",11820.465326309204,,
icdar_tr_img_09335,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09335.png,,"Symbols, Hindi, None",ICDAR_mini,"शॉप
मैगजीन
माईन
मार्डन
&
बुक्स
बुक्स",9950.348138809204,,,"शॉप
मैगजीन
माईन
मार्डन
&
बुक्स
बुक्स",10854.264974594116,,
icdar_tr_img_09352,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09352.jpg,અનિલ સોસાયટી,Hindi,ICDAR_mini,"स्पाईस
मल्टी",9655.56001663208,,,"स्पाईस
मल्टी",10158.609867095947,,
icdar_tr_img_09366,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09366.jpg,"पेट्रोलियम अभियांत्रिकी विभाग
DEPARTMENT OF PETROLEUM ENGINEERING","Hindi, Latin",ICDAR_mini,"पेट्रोलियम
अभियांत्रिकी
विभाग
DEPARTMENT
OF
PETROLEUM
ENGINEERING",6698.099851608276,,,"पेट्रोलियम
अभियांत्रिकी
विभाग
DEPARTMENT
OF
PETROLEUM
ENGINEERING",8804.117918014526,,
icdar_tr_img_09380,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09380.jpg,,Hindi,ICDAR_mini,"एकेरी
वाहतुक",12389.701843261719,,,"एकेरी
वाहतुक",12124.12405014038,,
icdar_tr_img_09387,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09387.jpg,,Hindi,ICDAR_mini,"हौ.
सोसायटी
इंद्रप्रस्थ",8759.85598564148,,,"हौ.
सोसायटी
इंद्रप्रस्थ",11046.795129776001,,
icdar_tr_img_09401,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09401.jpg,,Hindi,ICDAR_mini,"स्वारगेट
नेहरू
स्टेडियम
सिंहगड
रस्ता
पर्वती",11526.04603767395,,,"स्वारगेट
नेहरू
स्टेडियम
सिंहगड
रस्ता
पर्वती",11994.253158569336,,
icdar_tr_img_09412,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09412.jpg,,Hindi,ICDAR_mini,"नचिकेत
अपार्ट्मेंट",6040.496826171875,,,"नचिकेत
अपार्ट्मेंट",12110.63289642334,,
icdar_tr_img_09418,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09418.jpg,"- डॉ. देशभूषण डेंटल क्लिनीक
- दांतांचा दवाखाना","Hindi, Latin",ICDAR_mini,"Smile
डाँ.
देशमुख
डेंटल
क्लिनिक
दातांच
दवाखाना",5807.8248500823975,,,"Smile
डाँ.
देशमुख
डेंटल
क्लिनिक
दातांच
दवाखाना",10954.106092453003,,
icdar_tr_img_09459,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09459.jpg,"- पुणे महानगरपालिका
- सम्राट
- मित्र मंडळ",Hindi,ICDAR_mini,"महानगरपालिका
पुणे
सम्राट
मंडल
मित्र",6958.899974822998,,,"महानगरपालिका
पुणे
सम्राट
मंडल
मित्र",7680.609703063965,,
icdar_tr_img_09461,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09461.jpg,,"Hindi, Latin",ICDAR_mini,"पातोंडेकर
R
जळगांव",11573.787927627563,,,"पातोंडेकर
R
जळगांव",12183.70795249939,,
icdar_tr_img_09508,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09508.jpg,"स्वर्गीय कनमल कुमार
पाणपोई",Hindi,ICDAR_mini,"कवाड
स्वर्गीय
कानमल
पाणपोई",6864.163160324097,,,"कवाड
स्वर्गीय
कानमल
पाणपोई",11091.566801071167,,
